8379	2023-10-01 00:00:00	0.000000	0.000000	0.000000
8379	2023-11-01 00:00:00	0.000000	0.000000	0.000000
8379	2023-12-01 00:00:00	0.000000	0.000000	0.000000
8379	2024-01-01 00:00:00	0.000000	0.000000	0.000000
8379	2024-02-01 00:00:00	0.000000	0.000000	0.000000
8379	2024-03-01 00:00:00	0.000000	0.000000	0.000000
8379	2024-04-01 00:00:00	0.000000	0.000000	0.000000
8379	2024-05-01 00:00:00	0.000000	0.000000	0.000000
8379	2024-06-01 00:00:00	136120.000000	18.512320	0.000000
8379	2024-07-01 00:00:00	507970.000000	69.083920	0.000000
8379	2024-08-01 00:00:00	456330.000000	62.060880	0.000000
8379	2024-09-01 00:00:00	459330.000000	62.468880	0.000000
8379	2024-10-01 00:00:00	449990.000000	61.198640	0.000000
8379	2024-11-01 00:00:00	546820.000000	74.367520	0.000000
8379	2024-12-01 00:00:00	761230.000000	103.527280	0.000000
8379	2025-01-01 00:00:00	1644190.000000	223.609840	0.000000
8379	2025-02-01 00:00:00	1583150.000000	215.308400	0.000000
8379	2025-03-01 00:00:00	1756000.000000	238.816000	0.000000
8379	2025-04-01 00:00:00	1674870.000000	227.782320	384.964856
8379	2025-05-01 00:00:00	1817690.000000	247.205840	417.791465
8379	2025-06-01 00:00:00	1291920.000000	175.701120	296.945699
8379	2025-07-01 00:00:00	1291820.000000	175.687520	296.922872
8379	2025-08-01 00:00:00	1397700.000000	190.087200	321.258865
8379	2025-09-01 00:00:00	1428130.000000	194.225680	328.252910
8379	2025-10-01 00:00:00	1681440.000000	228.675840	386.475066
8379	2025-11-01 00:00:00	1623484.000000	220.793824	373.154002
8379	2025-12-01 00:00:00	1521130.000000	206.873680	349.628573
8379	2026-01-01 00:00:00	1552450.000000	211.133200	356.827377
8379	2026-02-01 00:00:00	1281360.000000	174.264960	294.518261
8379	2026-03-01 00:00:00	1036090.000000	140.908240	238.143584
8546	2023-10-01 00:00:00	1847170.000000	0.000000	0.000000
8546	2023-11-01 00:00:00	1859100.000000	0.000000	0.000000
8546	2023-12-01 00:00:00	1708980.000000	0.000000	0.000000
8546	2024-01-01 00:00:00	1366550.000000	0.000000	0.000000
8546	2024-02-01 00:00:00	1553900.000000	0.000000	0.000000
8546	2024-03-01 00:00:00	1608370.000000	0.000000	0.000000
8546	2024-04-01 00:00:00	1588460.000000	0.000000	0.000000
8546	2024-05-01 00:00:00	1490780.000000	0.000000	0.000000
8546	2024-06-01 00:00:00	1268900.000000	0.000000	0.000000
8546	2024-07-01 00:00:00	1253840.000000	0.000000	0.000000
8546	2024-08-01 00:00:00	306530.000000	0.000000	0.000000
8546	2024-09-01 00:00:00	368250.000000	0.000000	0.000000
8546	2024-10-01 00:00:00	390590.000000	0.000000	0.000000
8546	2024-11-01 00:00:00	387700.000000	0.000000	0.000000
8546	2024-12-01 00:00:00	579240.000000	0.000000	0.000000
8546	2025-01-01 00:00:00	648610.000000	0.000000	0.000000
8546	2025-02-01 00:00:00	603260.000000	0.000000	0.000000
8546	2025-03-01 00:00:00	658790.000000	0.000000	0.000000
8546	2025-04-01 00:00:00	236920.000000	0.000000	0.000000
8546	2025-05-01 00:00:00	0.000000	0.000000	0.000000
8546	2025-06-01 00:00:00	0.000000	0.000000	0.000000
8546	2025-07-01 00:00:00	293830.000000	0.000000	0.000000
8546	2025-08-01 00:00:00	383100.000000	0.000000	0.000000
8546	2025-09-01 00:00:00	393880.000000	0.000000	0.000000
8546	2025-10-01 00:00:00	467596.000000	0.000000	0.000000
8546	2025-11-01 00:00:00	527047.000000	0.000000	0.000000
8546	2025-12-01 00:00:00	535530.000000	0.000000	0.000000
8546	2026-01-01 00:00:00	476720.000000	0.000000	0.000000
8546	2026-02-01 00:00:00	315020.000000	10.645200	0.000000
8546	2026-03-01 00:00:00	270080.000000	32.409600	0.000000
8539	2025-10-01 00:00:00	82916.000000	0.000000	0.000000
8539	2025-11-01 00:00:00	798464.000000	0.000000	0.000000
8539	2025-12-01 00:00:00	706274.000000	0.000000	0.000000
8539	2026-01-01 00:00:00	1139080.000000	0.000000	0.000000
8539	2026-02-01 00:00:00	1180610.000000	34.797600	0.000000
8539	2026-03-01 00:00:00	948640.000000	113.836800	0.000000
8378	2023-10-01 00:00:00	0.000000	0.000000	0.000000
8378	2023-11-01 00:00:00	0.000000	0.000000	0.000000
8378	2023-12-01 00:00:00	0.000000	0.000000	0.000000
8378	2024-01-01 00:00:00	0.000000	0.000000	0.000000
8378	2024-02-01 00:00:00	0.000000	0.000000	0.000000
8378	2024-03-01 00:00:00	0.000000	0.000000	0.000000
8378	2024-04-01 00:00:00	0.000000	0.000000	0.399720
8378	2024-05-01 00:00:00	0.000000	0.000000	0.413044
8378	2024-06-01 00:00:00	49240.000000	6.696640	17.952897
8378	2024-07-01 00:00:00	257170.000000	34.975120	78.935151
8378	2024-08-01 00:00:00	144250.000000	19.618000	52.981404
8378	2024-09-01 00:00:00	387210.000000	52.660560	108.184781
8378	2024-10-01 00:00:00	391570.000000	53.253520	109.826435
8378	2024-11-01 00:00:00	474500.000000	64.532000	128.247996
8378	2024-12-01 00:00:00	309330.000000	42.068880	90.924259
8378	2025-01-01 00:00:00	982900.000000	133.674400	245.740791
8378	2025-02-01 00:00:00	982780.000000	133.658080	243.794520
8378	2025-03-01 00:00:00	1239370.000000	168.554320	304.689118
8378	2025-04-01 00:00:00	1111070.000000	151.105520	274.560510
8378	2025-05-01 00:00:00	1310470.000000	178.223920	321.031140
8378	2025-06-01 00:00:00	704000.000000	95.744000	180.997479
8378	2025-07-01 00:00:00	462600.000000	62.913600	126.152480
8378	2025-08-01 00:00:00	409310.000000	55.666160	113.903984
8378	2025-09-01 00:00:00	471470.000000	64.119920	127.551709
8378	2025-10-01 00:00:00	431690.000000	58.709840	119.048001
8378	2025-11-01 00:00:00	202693.000000	27.566248	65.135015
8378	2025-12-01 00:00:00	167149.000000	22.732264	55.686244
8378	2026-01-01 00:00:00	185840.000000	25.274240	62.540536
8378	2026-02-01 00:00:00	257880.000000	35.071680	77.179962
8378	2026-03-01 00:00:00	340750.000000	46.342000	94.947954
8385	2023-10-01 00:00:00	0.000000	0.000000	0.000000
8385	2023-11-01 00:00:00	0.000000	0.000000	0.000000
8385	2023-12-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-01-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-02-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-03-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-04-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-05-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-06-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-07-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-08-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-09-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-10-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-11-01 00:00:00	0.000000	0.000000	0.000000
8385	2024-12-01 00:00:00	0.000000	0.000000	0.000000
8385	2025-01-01 00:00:00	0.000000	0.000000	0.000000
8385	2025-02-01 00:00:00	0.000000	0.000000	0.000000
8385	2025-03-01 00:00:00	19083500.000000	2595.356000	0.000000
8385	2025-04-01 00:00:00	0.000000	0.000000	4.602864
8385	2025-05-01 00:00:00	0.000000	0.000000	20.384112
8385	2025-06-01 00:00:00	0.000000	0.000000	19.726560
8385	2025-07-01 00:00:00	0.000000	0.000000	20.384112
8385	2025-08-01 00:00:00	0.000000	0.000000	20.384112
8385	2025-09-01 00:00:00	0.000000	0.000000	19.726560
8385	2025-10-01 00:00:00	0.000000	0.000000	20.384112
8385	2025-11-01 00:00:00	0.000000	0.000000	19.726560
8385	2025-12-01 00:00:00	0.000000	0.000000	17.096352
8385	2026-01-01 00:00:00	0.000000	0.000000	20.384112
8385	2026-02-01 00:00:00	0.000000	0.000000	18.411456
8385	2026-03-01 00:00:00	0.000000	0.000000	17.096352
8384	2023-10-01 00:00:00	0.000000	0.000000	0.000000
8384	2023-11-01 00:00:00	0.000000	0.000000	0.000000
8384	2023-12-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-01-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-02-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-03-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-04-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-05-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-06-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-07-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-08-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-09-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-10-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-11-01 00:00:00	0.000000	0.000000	0.000000
8384	2024-12-01 00:00:00	0.000000	0.000000	0.000000
8384	2025-01-01 00:00:00	0.000000	0.000000	0.000000
8384	2025-02-01 00:00:00	0.000000	0.000000	0.000000
8384	2025-03-01 00:00:00	19083500.000000	2595.356000	0.000000
8384	2025-04-01 00:00:00	68030400.000000	9252.134400	11.405904
8384	2025-05-01 00:00:00	281532400.000000	38288.406400	48.537352
8384	2025-06-01 00:00:00	280968300.000000	38211.688800	47.823390
8384	2025-07-01 00:00:00	287010800.000000	39033.468800	49.085192
8384	2025-08-01 00:00:00	262418100.000000	35688.861600	46.625922
